Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA,HD.1,BAC,SBUX,BABA
8/15/2016,219.09,225.59,123.90,109.48,58.12,118.52,782.44,768.49,123.40,117.70,138.76,31.19,122.31,44.24,108.72,87.81,102.77,53.61,43.02,137.06,73.32,65.72,46.39,165.55,95.31,6.95,34.91,15.53,141.62,132.63,134.66,137.06,15.02,55.25,97.17
8/16/2016,217.96,223.61,123.30,109.38,57.44,117.94,777.14,764.04,122.40,117.05,138.39,31.12,120.33,43.83,108.00,87.92,102.62,52.76,41.96,136.23,72.89,65.71,46.62,165.65,95.12,6.78,35.21,15.49,141.08,131.83,135.00,136.23,15.17,55.37,96.66
8/17/2016,218.37,223.24,124.37,109.22,57.56,117.10,779.91,764.63,122.04,117.26,139.22,30.72,121.31,44.06,108.47,88.11,102.22,53.17,41.86,136.15,72.93,65.89,46.63,165.67,96.37,6.68,35.02,15.52,141.71,132.30,134.72,136.15,15.15,55.80,97.00
8/18/2016,218.86,223.51,123.91,109.08,57.60,117.13,777.50,764.46,122.94,117.29,139.44,30.48,120.72,44.10,108.28,88.91,103.55,52.87,41.40,134.80,74.30,65.95,46.50,166.06,96.16,7.04,34.97,15.77,142.17,132.62,135.00,134.80,15.16,55.53,97.00
8/19/2016,218.54,225.00,123.56,109.36,57.62,115.01,775.42,757.31,122.94,117.26,138.71,30.52,119.92,43.92,108.17,87.80,102.32,52.45,41.01,135.46,72.81,65.86,46.53,166.23,95.87,7.62,35.24,16.25,142.04,133.00,134.44,135.46,15.22,54.94,96.86
8/22/2016,218.53,222.93,124.15,108.51,57.67,115.42,772.15,759.48,123.22,117.35,139.88,30.63,119.13,43.74,107.96,87.99,101.94,52.55,40.91,135.34,72.70,65.80,46.66,166.26,95.26,7.58,35.36,16.19,142.09,133.35,134.99,135.34,15.18,55.85,95.65
8/23/2016,218.97,224.84,124.37,108.85,57.89,115.19,772.08,762.45,124.08,117.56,140.03,30.98,119.44,43.85,107.88,87.72,101.68,52.63,40.85,136.22,71.97,65.77,46.59,166.08,95.94,7.67,35.40,16.18,142.01,133.00,134.14,136.22,15.35,56.40,95.79
8/24/2016,217.85,222.62,123.48,108.03,57.95,114.87,769.64,757.25,123.07,116.80,139.70,31.06,118.71,43.85,108.11,88.02,102.20,52.53,40.87,135.06,72.23,65.95,46.66,165.30,95.18,7.43,35.15,15.51,139.87,131.37,133.29,135.06,15.40,57.09,93.88
8/25/2016,217.70,220.96,123.89,107.57,58.17,115.43,769.41,759.22,123.31,116.61,139.17,31.29,118.57,43.67,107.88,87.46,101.89,52.75,41.07,135.43,71.22,66.07,46.72,165.90,97.32,7.47,35.09,16.20,137.30,129.41,132.98,135.43,15.53,57.29,93.94
8/26/2016,217.29,219.99,124.96,106.94,58.03,114.44,769.54,769.00,123.06,116.78,138.36,31.35,119.04,43.32,107.45,87.27,101.32,52.07,40.68,134.36,71.14,66.22,47.11,165.97,97.58,7.67,35.26,16.51,136.62,127.65,132.23,134.36,15.79,57.29,95.06
8/29/2016,218.36,215.20,126.54,106.82,58.10,115.41,772.15,771.29,123.70,116.94,140.21,31.58,119.92,43.54,107.99,87.84,102.05,52.50,41.00,135.24,71.40,66.95,47.26,166.87,97.30,7.59,35.55,16.91,137.27,128.49,132.90,135.24,15.84,56.80,94.88
8/30/2016,218.00,211.34,125.84,106.00,57.89,115.36,769.09,767.58,123.93,116.56,139.67,31.54,119.47,43.24,107.21,87.52,101.70,52.27,40.89,134.10,71.31,67.50,47.90,169.37,97.45,7.49,35.70,16.74,136.87,128.22,130.81,134.10,16.19,56.40,96.00
8/31/2016,217.38,212.01,126.12,106.10,57.46,115.66,767.05,769.16,123.23,116.44,139.87,31.44,119.34,43.43,106.75,87.14,100.58,52.33,40.88,134.12,71.44,67.50,47.74,169.46,97.45,7.40,35.89,16.49,136.05,128.26,129.45,134.12,16.14,56.23,97.19
9/1/2016,217.39,200.77,126.17,106.73,57.59,115.40,768.78,770.62,123.32,116.74,139.77,31.58,119.08,43.35,107.29,86.84,100.21,52.56,40.96,134.23,72.84,67.21,47.36,168.51,97.38,7.35,36.02,16.64,135.74,127.64,129.90,134.23,15.98,56.31,97.42
9/2/2016,218.37,197.78,126.51,107.73,57.67,115.83,771.46,772.44,124.51,117.12,138.63,31.83,119.32,43.66,107.87,87.42,100.93,52.88,40.95,135.15,72.50,67.49,47.51,169.18,97.38,7.51,36.08,16.70,136.61,128.18,131.16,135.15,16.00,56.18,99.25
9/6/2016,219.03,202.83,129.73,107.70,57.61,117.25,780.08,788.87,124.63,117.85,139.64,31.87,119.75,43.79,107.92,88.57,102.43,53.51,41.23,134.10,73.00,67.44,47.29,169.33,100.09,7.34,36.57,17.01,135.97,127.58,132.99,134.10,15.78,56.02,103.78
9/7/2016,219.01,201.71,131.05,108.36,57.66,116.92,780.35,784.48,125.41,117.92,139.54,31.79,119.61,43.64,107.21,88.24,102.88,53.71,41.27,132.79,72.06,67.16,47.48,169.67,99.15,6.84,36.46,17.16,134.99,126.74,132.64,132.79,15.70,56.32,102.32
9/8/2016,218.51,197.36,130.27,105.52,57.43,116.17,775.32,784.06,125.16,117.23,137.79,31.47,119.47,43.63,106.88,89.05,104.12,53.60,41.19,131.26,71.83,67.25,47.79,171.66,99.66,6.23,36.44,17.45,135.44,127.67,132.90,131.26,15.86,55.30,102.57
9/9/2016,213.28,194.47,127.10,103.13,56.21,114.58,759.66,760.14,121.25,114.28,135.52,30.85,118.23,42.27,104.05,86.84,101.27,51.82,39.71,127.74,70.30,66.65,47.17,168.57,96.50,5.90,35.44,16.81,133.62,128.45,128.53,127.74,15.74,54.35,99.62
9/12/2016,216.34,198.30,128.69,105.44,57.05,115.95,769.02,771.49,122.94,116.33,135.59,31.44,119.16,43.19,106.02,87.29,102.25,52.57,40.71,128.59,71.94,67.06,47.79,171.06,99.05,5.94,36.08,17.15,135.53,129.01,130.12,128.59,15.90,54.71,100.80
9/13/2016,213.23,196.05,127.21,107.95,56.53,114.73,759.69,761.01,120.58,115.29,134.05,31.06,117.61,42.28,104.59,85.21,99.43,51.45,39.97,125.72,71.46,66.53,46.92,167.00,96.09,5.74,35.61,16.75,133.95,127.54,128.76,125.72,15.72,53.98,100.28
9/14/2016,213.15,196.41,127.77,111.77,56.26,115.18,762.49,761.09,120.60,115.84,134.25,31.00,117.86,42.11,105.05,84.60,98.42,51.49,39.89,126.26,71.52,66.40,46.75,166.16,97.01,6.04,35.62,16.93,133.69,126.25,127.67,126.26,15.63,53.90,102.40
9/15/2016,215.28,200.42,128.35,115.57,57.19,116.14,771.76,769.69,122.04,117.64,133.67,31.31,118.63,42.36,105.48,85.08,99.50,51.98,40.45,126.96,72.40,66.64,47.08,168.08,97.34,6.02,36.56,17.45,135.61,128.64,127.77,126.96,15.67,54.11,104.45
9/16/2016,213.37,205.40,129.07,114.92,57.25,115.28,768.88,778.52,121.86,117.29,134.75,30.84,118.25,42.14,105.28,84.03,97.84,51.88,40.20,126.11,72.87,65.82,46.41,166.00,99.48,6.05,37.67,17.48,138.47,131.99,126.70,126.11,15.49,53.74,104.64
9/19/2016,213.41,206.34,128.65,113.58,56.93,115.21,765.70,775.10,122.67,116.78,134.31,31.02,117.66,42.10,105.67,83.83,98.04,51.20,40.06,126.29,72.09,66.19,46.59,166.21,98.06,6.16,37.16,16.95,137.68,131.89,127.48,126.29,15.59,53.01,103.03
9/20/2016,213.42,204.64,128.64,113.57,56.81,116.45,771.41,780.22,122.15,117.00,134.78,31.10,117.95,42.34,106.30,82.54,97.70,51.27,39.96,126.83,71.97,66.46,46.54,166.47,98.25,6.17,37.14,16.92,137.47,131.57,127.79,126.83,15.60,53.30,101.36
9/21/2016,215.82,205.22,129.94,113.55,57.76,116.93,776.22,789.74,123.92,118.15,135.87,31.36,118.91,42.53,107.13,83.30,99.63,51.87,40.57,128.11,72.19,66.84,46.90,167.03,94.88,6.29,37.45,17.66,139.91,132.56,130.56,128.11,15.65,53.98,106.00
9/22/2016,217.18,206.43,130.08,114.62,57.82,117.36,787.21,804.70,125.70,119.09,136.95,31.66,119.46,42.96,107.82,83.54,99.98,52.35,41.11,128.75,72.27,67.39,47.11,168.02,95.83,6.37,37.55,17.59,141.04,132.00,131.87,128.75,15.60,54.39,109.36
9/23/2016,215.99,207.45,127.96,112.71,57.43,117.17,786.90,805.75,124.81,118.33,136.82,31.34,118.81,42.74,107.34,83.45,99.22,52.56,41.28,127.79,72.35,67.25,47.15,165.13,95.94,6.55,37.19,17.48,140.51,131.00,131.78,127.79,15.52,54.43,107.71
9/26/2016,214.24,208.99,127.31,112.88,56.90,116.53,774.21,799.16,123.23,117.34,137.69,31.07,117.78,42.05,107.03,83.06,98.78,52.15,41.14,125.45,71.62,65.78,45.89,161.48,94.56,6.32,36.65,17.36,139.72,130.34,130.57,125.45,15.09,54.04,105.89
9/27/2016,215.57,205.81,128.69,113.09,57.95,116.88,783.01,816.11,123.73,118.50,138.70,31.48,119.22,42.59,107.49,83.24,98.98,52.49,41.46,126.82,72.33,66.36,46.37,162.89,97.07,6.54,37.18,18.00,140.79,131.70,131.32,126.82,15.29,54.19,108.26
9/28/2016,216.64,206.27,129.23,113.95,58.03,115.18,781.56,828.72,124.68,118.70,138.40,31.50,119.39,42.15,107.38,86.90,102.15,52.06,40.85,128.27,71.79,66.71,46.87,163.45,97.48,6.59,37.44,17.44,140.41,131.50,132.23,128.27,15.38,53.98,108.75
9/29/2016,214.68,200.70,128.09,112.18,57.40,114.79,775.01,829.05,122.86,117.84,138.75,31.39,117.27,42.03,107.76,86.46,101.27,52.12,40.73,127.93,70.73,65.65,45.80,158.95,96.67,6.67,37.32,17.54,138.32,130.80,131.03,127.93,15.16,53.45,105.55
9/30/2016,216.30,204.03,128.27,113.05,57.60,115.36,777.29,837.31,124.21,118.72,137.51,31.72,118.13,42.32,108.77,87.28,102.92,51.98,40.61,128.68,72.12,66.59,47.23,161.27,98.55,6.91,37.75,17.78,140.00,130.32,131.74,128.68,15.65,54.14,105.79
10/3/2016,215.78,213.70,128.77,112.52,57.42,114.64,772.56,836.74,123.82,118.55,136.81,31.50,118.81,42.03,108.25,87.05,102.45,51.88,40.77,128.50,72.01,66.51,47.03,161.07,102.63,6.95,37.66,17.73,138.49,128.01,132.38,128.50,15.63,53.84,105.38
10/4/2016,214.68,211.41,128.19,113.00,57.24,113.50,776.43,834.03,123.21,118.37,135.21,31.35,118.82,41.84,107.10,86.25,101.27,51.26,39.90,128.20,71.75,66.60,47.75,162.27,102.34,6.97,37.54,17.80,138.16,128.11,132.25,128.20,15.80,53.53,105.45
10/5/2016,215.63,208.46,128.47,113.05,57.64,113.41,776.47,844.36,123.95,118.79,134.58,31.59,119.18,41.81,106.01,87.00,102.23,50.27,39.16,127.58,71.67,67.69,48.65,166.40,106.28,6.78,37.99,17.70,137.60,127.09,134.66,127.58,16.11,53.35,106.96
10/6/2016,215.78,201.00,128.74,113.89,57.74,113.92,776.86,841.66,123.82,118.73,133.83,31.48,118.75,41.71,106.40,87.04,102.18,50.26,39.11,130.19,69.36,67.87,49.07,167.15,105.07,6.96,38.07,17.73,136.47,126.90,134.42,130.19,16.22,53.14,107.08
10/7/2016,215.04,196.61,128.99,114.06,57.80,113.45,775.08,839.43,122.83,118.47,133.92,31.47,119.24,41.73,105.99,86.74,102.27,49.92,38.87,128.31,68.70,68.11,49.28,169.83,104.82,6.75,38.10,17.61,136.66,127.23,133.85,128.31,16.13,53.46,106.00
10/10/2016,216.16,200.95,130.24,116.05,58.04,114.71,785.94,841.71,124.30,119.22,133.13,31.47,119.80,41.73,106.22,88.44,103.98,50.19,39.01,127.25,67.98,68.64,49.55,171.04,103.33,6.84,38.02,17.50,138.08,127.73,135.84,127.25,16.30,53.30,108.41
10/11/2016,213.43,200.10,128.88,116.30,57.19,113.68,783.07,831.00,122.03,117.52,132.83,31.04,117.64,41.54,105.57,87.74,103.04,49.90,39.10,125.85,67.39,68.31,48.99,169.04,100.59,6.50,37.27,16.86,134.75,125.00,133.74,125.85,16.11,52.92,105.23
10/12/2016,213.71,201.51,129.05,117.34,57.11,114.71,786.14,834.09,121.93,117.42,132.96,30.34,117.97,41.78,106.08,87.13,102.15,50.30,39.33,126.69,67.46,68.13,48.70,169.30,99.50,6.62,37.13,16.78,135.10,121.96,133.16,126.69,16.03,53.16,103.62
10/13/2016,213.01,200.24,127.82,116.98,56.92,115.41,778.19,829.28,120.92,117.00,133.46,30.17,118.26,41.76,105.92,86.56,100.79,50.29,39.37,126.29,68.23,67.74,48.47,167.42,100.23,6.49,36.97,16.85,134.19,121.16,133.38,126.29,15.83,52.95,102.15
10/14/2016,213.12,196.51,127.88,117.63,57.42,114.09,778.53,822.96,120.43,117.14,131.59,30.18,117.56,41.67,106.83,86.54,101.08,50.28,39.22,126.42,68.45,67.52,48.61,170.52,101.47,6.75,37.45,17.13,133.92,120.90,133.50,126.42,16.00,53.08,101.85
10/17/2016,212.38,193.96,127.54,117.55,57.22,112.41,779.96,812.95,120.29,116.82,132.43,30.22,118.49,41.60,106.85,86.54,101.36,50.43,39.27,125.14,68.22,67.17,48.60,169.00,99.80,6.67,37.29,16.99,134.13,118.64,134.00,125.14,16.05,52.76,102.84
10/18/2016,213.71,199.10,128.57,117.47,57.66,111.25,795.26,817.65,120.98,117.86,132.86,30.44,115.41,41.97,106.95,86.77,101.79,50.27,39.36,125.74,68.87,67.70,48.99,172.63,118.79,6.73,37.75,17.41,143.39,123.65,135.10,125.74,16.26,52.61,103.34
10/19/2016,214.28,203.56,130.11,117.12,57.53,111.26,801.50,817.69,121.49,117.85,132.97,30.35,114.59,42.05,106.26,87.17,102.27,50.38,39.38,125.89,68.89,68.35,49.48,174.51,121.87,6.77,35.51,17.22,144.37,123.55,136.18,125.89,16.47,53.15,103.93
10/20/2016,213.88,199.10,130.00,117.06,57.25,110.57,796.97,810.32,121.13,117.71,133.11,30.16,114.87,41.93,105.87,87.21,101.87,49.14,38.65,126.25,68.73,68.26,49.58,174.51,123.35,6.96,35.43,17.20,145.07,123.63,135.84,126.25,16.56,53.59,103.85
10/21/2016,213.98,200.09,132.07,116.60,59.66,113.93,799.37,818.99,121.07,118.15,133.31,30.15,113.44,42.13,105.62,86.62,101.30,48.20,37.49,126.60,68.34,68.49,49.57,174.67,127.50,6.52,35.15,16.94,145.37,124.18,135.63,126.60,16.67,53.63,103.94
10/24/2016,214.89,202.76,133.28,117.65,61.00,113.57,813.11,838.09,121.84,119.57,132.73,30.46,113.61,42.56,107.31,86.91,100.66,48.21,36.86,127.78,69.19,68.87,49.58,175.12,127.33,7.01,35.26,17.06,144.69,124.06,137.45,127.78,16.77,54.18,104.50
10/25/2016,214.17,202.34,132.29,118.25,60.99,112.72,807.67,835.18,120.93,119.19,133.08,30.34,113.96,42.54,107.23,86.72,100.77,47.84,36.70,123.34,69.36,68.80,49.59,175.55,126.51,7.50,35.10,17.54,143.78,124.30,139.02,123.34,16.72,53.67,104.22
10/26/2016,213.74,202.24,131.04,115.59,60.63,112.11,799.07,822.59,119.73,118.38,132.18,30.55,114.56,42.44,107.07,87.09,101.19,47.63,36.43,122.71,69.59,69.13,50.01,177.07,126.97,7.29,34.92,17.64,142.23,123.80,145.54,122.71,16.87,53.63,102.78
10/27/2016,213.17,204.01,129.69,114.48,60.10,112.08,795.35,818.36,118.36,117.84,130.74,30.38,115.70,42.12,106.63,86.92,99.92,48.54,36.52,122.26,69.83,69.23,49.93,177.75,126.47,7.11,34.81,17.53,141.94,123.06,143.31,122.26,16.91,53.59,102.38
10/28/2016,212.54,199.97,131.29,113.72,59.87,112.10,795.37,776.32,118.03,117.10,130.45,30.59,115.33,42.23,107.07,84.78,103.82,48.21,36.51,123.58,69.99,69.11,49.56,177.14,126.57,7.20,34.74,17.20,140.35,121.62,143.01,123.58,16.68,53.53,101.93
10/31/2016,212.55,197.73,130.99,113.54,59.92,112.57,784.54,789.82,118.50,116.99,131.25,30.68,115.99,42.40,107.20,83.32,104.75,48.10,36.79,122.01,70.02,69.26,49.15,178.24,124.87,7.23,34.87,17.16,141.33,118.83,142.43,122.01,16.50,53.07,101.69
11/1/2016,211.01,190.79,129.50,111.49,59.80,112.25,783.61,785.41,117.05,116.11,131.01,30.48,115.34,42.12,106.71,83.65,106.48,47.66,36.56,119.89,69.30,68.97,48.94,178.06,123.30,7.09,34.52,16.98,139.43,116.03,142.41,119.89,16.61,52.50,101.15
11/2/2016,209.74,188.02,127.17,111.59,59.43,112.39,768.70,765.56,115.56,115.18,131.58,30.39,114.86,42.05,106.71,83.45,105.39,46.94,36.37,120.29,69.45,68.68,48.54,176.58,122.34,6.76,34.60,16.68,138.98,117.85,140.75,120.29,16.48,52.98,98.51
11/3/2016,208.78,187.42,120.00,109.83,59.21,111.72,762.13,767.03,115.00,114.05,130.57,30.32,115.03,42.03,106.63,83.66,105.39,46.87,36.63,120.18,69.63,68.38,48.19,176.21,122.14,6.70,33.93,16.62,137.83,117.31,140.02,120.18,16.48,51.77,97.75
11/4/2016,208.55,190.56,120.75,108.84,58.71,111.04,762.02,755.05,115.74,113.65,131.74,30.19,115.11,41.69,105.81,83.57,104.78,47.08,36.50,120.91,69.16,67.76,48.17,175.92,122.03,6.56,33.61,16.68,137.71,121.65,139.54,120.91,16.55,52.75,97.57
11/7/2016,213.15,193.21,122.15,110.41,60.42,112.82,782.52,784.93,118.57,116.35,130.62,30.94,116.66,42.46,106.96,85.45,106.85,47.46,36.81,123.75,69.78,69.88,49.82,181.48,124.58,6.96,34.69,17.38,141.93,126.25,143.03,123.75,17.01,54.49,99.35
11/8/2016,214.11,194.94,124.22,111.06,60.47,114.11,790.51,787.75,118.88,117.11,130.09,31.00,117.05,42.88,108.72,85.31,107.29,47.65,36.99,124.25,69.79,70.03,49.91,181.92,124.34,7.00,34.74,17.41,142.90,128.77,142.20,124.25,17.00,54.62,99.85
11/9/2016,216.38,190.06,123.18,110.88,60.17,114.98,785.31,771.88,122.54,117.65,124.57,31.36,120.31,42.27,107.25,86.25,107.64,47.86,37.44,126.02,71.10,73.25,51.59,192.63,122.19,6.94,34.75,17.20,141.90,135.80,145.09,126.02,17.97,54.58,96.67
11/10/2016,216.92,185.35,120.80,107.79,58.70,114.51,762.56,742.38,124.50,115.75,122.73,31.00,119.54,40.94,103.25,87.05,107.79,46.69,36.57,129.03,71.39,76.65,53.61,200.87,115.42,6.30,34.50,16.99,146.13,134.77,147.69,129.03,18.76,53.57,94.34
11/11/2016,216.42,188.56,119.02,108.43,59.02,114.22,754.02,739.01,127.36,115.80,122.04,31.36,118.47,41.03,103.19,85.67,106.64,46.69,36.51,129.85,71.23,76.69,52.83,203.94,114.78,6.69,34.61,17.67,146.42,133.67,148.52,129.85,19.02,53.93,92.99
11/14/2016,216.59,181.45,115.08,105.71,58.12,117.86,736.08,719.07,129.15,114.63,121.31,31.37,116.60,41.17,101.39,85.28,106.59,46.18,36.13,127.67,70.49,79.51,54.68,209.18,113.38,6.79,34.48,17.71,152.28,136.12,149.99,127.67,20.08,54.22,89.77
11/15/2016,218.28,183.77,117.20,107.11,58.87,118.32,758.49,743.24,129.55,116.22,121.91,31.70,116.32,41.44,101.85,86.82,108.96,47.37,36.77,124.40,71.42,79.36,55.45,211.19,113.59,6.97,34.91,18.10,152.23,137.80,148.11,124.40,20.16,54.59,91.00
11/16/2016,217.87,183.93,116.34,109.99,59.65,119.21,764.48,746.49,129.54,116.91,123.01,31.57,116.36,41.26,101.71,85.75,108.35,47.93,37.15,125.33,71.39,77.40,54.63,206.26,115.19,7.67,34.84,18.24,151.50,137.89,146.44,125.33,19.75,55.44,92.86
11/17/2016,218.99,188.66,117.79,109.95,60.64,119.45,771.23,756.40,130.30,117.76,121.20,30.05,116.57,41.12,101.62,85.23,108.12,47.84,37.41,128.93,69.19,78.02,55.45,209.63,115.03,8.46,35.02,19.18,150.77,140.00,145.33,128.93,20.08,55.85,94.07
11/18/2016,218.50,185.02,117.02,110.06,60.35,120.00,760.54,760.16,130.99,117.32,120.85,30.18,115.36,40.91,101.31,85.28,109.20,48.07,37.56,128.33,68.54,77.71,55.46,210.35,115.21,8.71,34.95,19.21,149.45,138.70,146.35,128.33,20.00,55.77,93.39
11/21/2016,220.15,184.52,121.77,111.73,60.86,119.50,769.20,780.00,131.60,118.54,121.15,30.05,115.00,41.36,102.26,86.49,110.18,48.31,37.74,128.22,69.37,78.05,55.54,211.08,117.96,8.94,34.98,19.49,150.41,137.08,147.02,128.22,20.33,56.10,93.41
11/22/2016,220.58,191.17,121.47,111.80,61.12,119.69,768.27,785.33,132.80,118.90,121.11,29.89,112.74,41.37,102.89,86.68,110.62,49.49,38.55,130.98,70.12,78.53,56.10,211.11,118.04,8.69,35.48,19.74,152.26,139.73,149.52,130.98,20.30,57.12,93.21
11/23/2016,220.70,193.14,120.84,111.23,60.40,120.14,760.99,780.12,133.63,118.42,120.64,29.71,113.07,41.12,101.53,86.92,111.00,50.23,38.73,131.21,70.83,78.86,56.69,212.31,117.69,8.80,35.20,19.91,153.54,139.53,149.74,131.21,20.56,57.59,93.03
11/25/2016,221.52,196.65,120.38,111.79,60.53,120.66,761.68,780.37,134.07,118.80,120.82,30.09,114.13,41.53,102.17,87.12,111.00,50.67,39.21,131.57,71.23,78.83,56.78,211.38,117.41,8.77,35.44,20.13,152.81,138.67,150.04,131.57,20.86,57.43,93.01
11/28/2016,220.48,196.12,120.41,111.57,60.61,121.82,768.24,766.77,132.33,118.53,121.71,29.92,113.13,41.75,102.79,86.47,110.50,51.12,39.54,130.64,71.19,78.32,55.47,210.35,116.93,8.83,35.51,19.99,152.11,136.77,149.77,130.64,20.30,57.59,93.76
11/29/2016,220.91,189.57,120.87,111.46,61.09,120.68,770.84,762.52,132.26,118.94,122.22,29.83,112.48,41.15,102.54,85.90,109.34,50.96,39.48,129.62,71.37,78.92,55.52,211.75,117.51,8.93,35.31,19.42,157.59,138.30,151.64,129.62,20.29,58.17,94.99
11/30/2016,220.38,189.40,118.42,110.52,60.26,119.27,758.04,750.57,131.61,117.50,120.24,29.82,111.30,40.35,100.10,87.30,111.56,49.90,38.63,129.40,70.43,80.17,56.39,219.29,117.00,8.91,34.70,19.53,158.32,134.74,150.56,129.40,21.12,57.97,94.02
12/1/2016,219.57,181.88,115.10,109.49,59.20,118.47,747.92,743.65,130.97,115.47,118.73,29.45,111.38,40.17,99.03,87.24,113.29,49.87,38.88,129.47,70.67,81.79,57.27,226.63,117.22,8.39,33.76,18.48,160.94,134.50,152.39,129.47,21.50,58.51,89.86
12/2/2016,219.68,181.47,115.40,109.90,59.25,118.24,750.50,740.34,130.90,115.70,119.60,29.25,111.96,40.36,100.60,87.04,113.00,49.81,38.61,129.87,70.88,81.60,56.02,223.36,120.81,8.53,34.16,18.79,160.73,133.44,152.25,129.87,21.23,57.21,90.48
12/5/2016,221.00,186.80,117.43,109.11,60.22,119.29,762.52,759.36,133.15,116.60,119.47,29.53,111.94,40.62,100.71,87.48,113.25,49.75,38.63,129.68,69.94,83.26,57.28,228.55,119.16,8.68,34.39,18.61,157.63,134.70,152.16,129.68,21.84,57.50,90.99
12/6/2016,221.70,185.85,117.31,109.95,59.95,119.25,759.11,764.72,134.59,116.88,119.38,29.33,112.06,40.57,101.55,87.56,112.76,50.36,39.35,128.74,70.36,83.69,57.92,231.38,124.57,9.45,34.72,19.06,157.32,137.25,152.24,128.74,22.16,57.44,90.40
12/7/2016,224.60,193.15,117.95,111.03,61.37,119.92,771.19,770.42,135.90,118.36,120.40,29.95,111.10,41.29,102.81,88.07,114.44,51.38,40.45,132.46,70.60,84.07,59.06,235.56,125.39,9.56,35.50,20.44,159.40,136.83,154.14,132.46,22.57,58.76,91.07
12/8/2016,225.15,192.29,118.91,112.12,61.01,120.45,776.42,767.33,138.04,118.57,118.98,29.95,110.99,40.98,102.15,88.32,115.17,51.13,40.41,132.53,70.34,85.12,60.15,241.45,123.24,10.34,35.70,20.66,159.32,137.13,155.39,132.53,22.95,58.65,92.31
12/9/2016,226.51,192.18,119.68,113.95,61.97,121.26,789.29,768.66,138.31,119.50,117.50,30.06,112.26,42.00,103.57,89.00,115.81,51.49,40.38,133.39,70.08,85.49,60.04,241.85,122.88,10.34,35.76,20.50,160.12,134.80,156.49,133.39,23.09,58.75,93.28
12/12/2016,226.25,192.43,117.77,113.30,62.17,121.74,789.27,760.12,136.85,118.96,117.72,30.17,115.36,41.90,104.72,90.98,117.15,51.76,41.12,134.58,71.67,84.73,59.55,237.17,122.83,10.68,35.97,20.02,159.49,132.38,157.16,134.58,22.61,58.77,92.47
12/13/2016,227.76,198.15,120.31,115.19,62.98,122.68,796.10,774.34,136.86,120.46,118.14,30.59,115.89,41.76,105.63,92.58,117.42,52.36,41.36,136.54,71.80,84.76,59.79,238.55,123.78,10.54,36.80,20.13,160.54,134.57,156.66,136.54,22.61,59.31,92.16
12/14/2016,225.88,198.69,120.21,115.19,62.68,122.84,797.07,768.82,135.15,120.21,116.82,30.46,114.99,41.21,104.47,90.58,115.96,51.63,41.10,135.98,71.34,84.73,59.45,239.93,123.44,10.55,36.55,20.02,159.86,133.24,154.47,135.98,22.67,58.75,91.19
12/15/2016,226.81,197.58,120.57,115.82,62.58,122.36,797.85,761.00,136.16,120.40,117.41,30.63,115.89,41.55,105.30,90.89,117.05,51.81,41.50,135.84,71.08,86.00,60.23,243.00,125.00,10.86,36.79,20.29,160.62,133.99,153.77,135.84,23.16,57.71,88.85
12/16/2016,225.04,202.49,119.87,115.97,62.30,123.24,790.80,757.77,135.91,119.60,117.14,30.59,115.88,41.74,105.87,91.18,118.08,52.27,41.67,135.11,70.98,84.94,59.75,238.90,124.22,10.66,36.31,20.27,163.94,136.76,154.50,135.11,22.66,57.66,88.67
12/19/2016,225.53,202.73,119.24,116.64,63.62,122.99,794.20,766.00,136.80,120.09,118.40,30.75,116.02,41.67,105.41,90.42,117.65,52.91,42.12,135.44,71.58,85.43,59.66,239.07,125.45,10.95,36.89,20.35,161.54,138.09,156.18,135.44,22.48,57.65,88.93
12/20/2016,226.40,208.79,119.09,116.95,63.54,123.33,796.42,771.22,137.96,120.55,117.81,30.56,115.66,41.66,104.90,90.43,117.95,53.12,42.47,137.11,71.82,86.53,60.80,243.09,125.12,11.51,37.21,20.65,161.59,137.11,156.39,137.11,22.71,57.70,89.84
12/21/2016,225.77,207.70,119.04,117.06,63.54,123.18,794.56,770.60,137.06,120.46,118.33,30.42,115.31,41.57,104.70,90.28,117.91,52.97,42.36,136.83,71.24,86.75,60.75,241.44,126.50,11.47,36.98,20.58,161.33,137.07,157.48,136.83,22.63,57.44,89.25
12/22/2016,225.38,208.45,117.40,116.29,63.55,123.72,791.26,766.34,135.32,120.12,117.81,30.46,115.44,41.55,105.35,90.87,118.77,53.65,42.72,135.43,69.59,86.89,60.49,240.12,125.58,11.60,36.93,23.19,161.58,136.97,157.46,135.43,22.54,57.11,86.80
12/23/2016,225.71,213.34,117.27,116.52,63.24,123.14,789.91,760.59,136.04,120.20,118.05,30.53,115.96,41.60,105.09,90.71,118.42,53.68,42.73,135.05,69.54,87.05,60.99,240.97,125.59,11.58,36.97,23.26,163.03,138.61,157.81,135.05,22.60,57.01,86.79
12/27/2016,226.27,219.53,118.01,117.26,63.28,123.07,791.55,771.40,136.65,120.82,117.67,30.68,115.91,41.61,105.13,90.75,118.22,53.64,42.65,135.26,69.70,87.13,61.09,241.56,128.35,12.07,37.07,23.30,162.64,139.39,157.48,135.26,22.61,56.86,87.54
